"group_code","group_name","iso3","country","country_type","aq_type","sector","sector_long","year","prod_mt"
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","crustaceans","marine-crustaceans",2024,153.367407720339
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","crustaceans","marine-crustaceans",2025,163.029566491477
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","crustaceans","marine-crustaceans",2026,173.300442026538
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","crustaceans","marine-crustaceans",2027,184.218383529612
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","crustaceans","marine-crustaceans",2028,195.824156207672
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","crustaceans","marine-crustaceans",2029,208.161093478939
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","crustaceans","marine-crustaceans",2030,221.275258770399
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","finfish","marine-finfish",2018,25.9105675469272
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","finfish","marine-finfish",2019,26.8543004241551
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","finfish","marine-finfish",2020,27.8324066026218
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","finfish","marine-finfish",2021,28.846138050831
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","finfish","marine-finfish",2022,29.8967923373617
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","finfish","marine-finfish",2023,30.9857142917466
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","finfish","marine-finfish",2024,32.1142977258435
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","finfish","marine-finfish",2025,33.283987217904
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","finfish","marine-finfish",2026,34.4962799616225
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","finfish","marine-finfish",2027,35.7527276825332
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","finfish","marine-finfish",2028,37.0549386242068
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","finfish","marine-finfish",2029,38.4045796067901
"OCE","Other Oceania","PYF","French Polynesia","coastal","marine","finfish","marine-finfish",2030,39.8033781605231
"NEO","Other Near East","QAT","Qatar","coastal","inland","crustaceans","inland-crustaceans",2018,7.5
"NEO","Other Near East","QAT","Qatar","coastal","inland","crustaceans","inland-crustaceans",2019,7.65057455981777
"NEO","Other Near East","QAT","Qatar","coastal","inland","crustaceans","inland-crustaceans",2020,7.80417214604412
"NEO","Other Near East","QAT","Qatar","coastal","inland","crustaceans","inland-crustaceans",2021,7.96085345079514
"NEO","Other Near East","QAT","Qatar","coastal","inland","crustaceans","inland-crustaceans",2022,8.12068038467878
"NEO","Other Near East","QAT","Qatar","coastal","inland","crustaceans","inland-crustaceans",2023,8.28371610125795
"NEO","Other Near East","QAT","Qatar","coastal","inland","crustaceans","inland-crustaceans",2024,8.45002502200493
"NEO","Other Near East","QAT","Qatar","coastal","inland","crustaceans","inland-crustaceans",2025,8.6196728617566
"NEO","Other Near East","QAT","Qatar","coastal","inland","crustaceans","inland-crustaceans",2026,8.79272665468089
"NEO","Other Near East","QAT","Qatar","coastal","inland","crustaceans","inland-crustaceans",2027,8.96925478076443
"NEO","Other Near East","QAT","Qatar","coastal","inland","crustaceans","inland-crustaceans",2028,9.14932699283204
"NEO","Other Near East","QAT","Qatar","coastal","inland","crustaceans","inland-crustaceans",2029,9.33301444410864
"NEO","Other Near East","QAT","Qatar","coastal","inland","crustaceans","inland-crustaceans",2030,9.52038971633458
"NEO","Other Near East","QAT","Qatar","coastal","inland","finfish","inland-finfish",2018,10.1788568440118
"NEO","Other Near East","QAT","Qatar","coastal","inland","finfish","inland-finfish",2019,10.3609126650886
"NEO","Other Near East","QAT","Qatar","coastal","inland","finfish","inland-finfish",2020,10.5462246791246
"NEO","Other Near East","QAT","Qatar","coastal","inland","finfish","inland-finfish",2021,10.7348511253594
"NEO","Other Near East","QAT","Qatar","coastal","inland","finfish","inland-finfish",2022,10.9268512846813
"NEO","Other Near East","QAT","Qatar","coastal","inland","finfish","inland-finfish",2023,11.1222854982577
"NEO","Other Near East","QAT","Qatar","coastal","inland","finfish","inland-finfish",2024,11.3212151864994
"NEO","Other Near East","QAT","Qatar","coastal","inland","finfish","inland-finfish",2025,11.523702868363
"NEO","Other Near East","QAT","Qatar","coastal","inland","finfish","inland-finfish",2026,11.7298121809996
"NEO","Other Near East","QAT","Qatar","coastal","inland","finfish","inland-finfish",2027,11.9396078997541
"NEO","Other Near East","QAT","Qatar","coastal","inland","finfish","inland-finfish",2028,12.1531559585229
"NEO","Other Near East","QAT","Qatar","coastal","inland","finfish","inland-finfish",2029,12.3705234704754
"NEO","Other Near East","QAT","Qatar","coastal","inland","finfish","inland-finfish",2030,12.5917787491458
"NEO","Other Near East","QAT","Qatar","coastal","marine","bivalves","marine-bivalves",2018,6.3
"NEO","Other Near East","QAT","Qatar","coastal","marine","bivalves","marine-bivalves",2019,6.37510309388351
"NEO","Other Near East","QAT","Qatar","coastal","marine","bivalves","marine-bivalves",2020,6.45110150121319
"NEO","Other Near East","QAT","Qatar","coastal","marine","bivalves","marine-bivalves",2021,6.52800589513346
"NEO","Other Near East","QAT","Qatar","coastal","marine","bivalves","marine-bivalves",2022,6.60582707602462
"NEO","Other Near East","QAT","Qatar","coastal","marine","bivalves","marine-bivalves",2023,6.68457597301968
"NEO","Other Near East","QAT","Qatar","coastal","marine","bivalves","marine-bivalves",2024,6.76426364553923
"NEO","Other Near East","QAT","Qatar","coastal","marine","bivalves","marine-bivalves",2025,6.84490128484459
"NEO","Other Near East","QAT","Qatar","coastal","marine","bivalves","marine-bivalves",2026,6.92650021560952
"NEO","Other Near East","QAT","Qatar","coastal","marine","bivalves","marine-bivalves",2027,7.00907189751064
"NEO","Other Near East","QAT","Qatar","coastal","marine","bivalves","marine-bivalves",2028,7.09262792683684
"NEO","Other Near East","QAT","Qatar","coastal","marine","bivalves","marine-bivalves",2029,7.17718003811779
"NEO","Other Near East","QAT","Qatar","coastal","marine","bivalves","marine-bivalves",2030,7.26274010577202
"NEO","Other Near East","QAT","Qatar","coastal","marine","crustaceans","marine-crustaceans",2018,11
"NEO","Other Near East","QAT","Qatar","coastal","marine","crustaceans","marine-crustaceans",2019,11.2767013960887
"NEO","Other Near East","QAT","Qatar","coastal","marine","crustaceans","marine-crustaceans",2020,11.5603631251407
"NEO","Other Near East","QAT","Qatar","coastal","marine","crustaceans","marine-crustaceans",2021,11.8511602720515
"NEO","Other Near East","QAT","Qatar","coastal","marine","crustaceans","marine-crustaceans",2022,12.1492723259194
"NEO","Other Near East","QAT","Qatar","coastal","marine","crustaceans","marine-crustaceans",2023,12.4548832908324
"NEO","Other Near East","QAT","Qatar","coastal","marine","crustaceans","marine-crustaceans",2024,12.768181799441
"NEO","Other Near East","QAT","Qatar","coastal","marine","crustaceans","marine-crustaceans",2025,13.0893612293882
"NEO","Other Near East","QAT","Qatar","coastal","marine","crustaceans","marine-crustaceans",2026,13.4186198226682
"NEO","Other Near East","QAT","Qatar","coastal","marine","crustaceans","marine-crustaceans",2027,13.7561608079878
"NEO","Other Near East","QAT","Qatar","coastal","marine","crustaceans","marine-crustaceans",2028,14.1021925262051
"NEO","Other Near East","QAT","Qatar","coastal","marine","crustaceans","marine-crustaceans",2029,14.4569285589244
"NEO","Other Near East","QAT","Qatar","coastal","marine","crustaceans","marine-crustaceans",2030,14.8205878603251
"NEO","Other Near East","QAT","Qatar","coastal","marine","finfish","marine-finfish",2018,6.51
"NEO","Other Near East","QAT","Qatar","coastal","marine","finfish","marine-finfish",2019,6.57532025231461
"NEO","Other Near East","QAT","Qatar","coastal","marine","finfish","marine-finfish",2020,6.64129591712729
"NEO","Other Near East","QAT","Qatar","coastal","marine","finfish","marine-finfish",2021,6.70793357073754
"NEO","Other Near East","QAT","Qatar","coastal","marine","finfish","marine-finfish",2022,6.77523985543036
"NEO","Other Near East","QAT","Qatar","coastal","marine","finfish","marine-finfish",2023,6.8432214801383
"NEO","Other Near East","QAT","Qatar","coastal","marine","finfish","marine-finfish",2024,6.91188522111025
"NEO","Other Near East","QAT","Qatar","coastal","marine","finfish","marine-finfish",2025,6.98123792258683
"NEO","Other Near East","QAT","Qatar","coastal","marine","finfish","marine-finfish",2026,7.05128649748264
"NEO","Other Near East","QAT","Qatar","coastal","marine","finfish","marine-finfish",2027,7.12203792807529
"NEO","Other Near East","QAT","Qatar","coastal","marine","finfish","marine-finfish",2028,7.19349926670142
"NEO","Other Near East","QAT","Qatar","coastal","marine","finfish","marine-finfish",2029,7.26567763645962
"NEO","Other Near East","QAT","Qatar","coastal","marine","finfish","marine-finfish",2030,7.33858023192048
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","crustaceans","inland-crustaceans",2018,7.5
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","crustaceans","inland-crustaceans",2019,7.65057455981777
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","crustaceans","inland-crustaceans",2020,7.80417214604412
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","crustaceans","inland-crustaceans",2021,7.96085345079514
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","crustaceans","inland-crustaceans",2022,8.12068038467878
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","crustaceans","inland-crustaceans",2023,8.28371610125795
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","crustaceans","inland-crustaceans",2024,8.45002502200493
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","crustaceans","inland-crustaceans",2025,8.6196728617566
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","crustaceans","inland-crustaceans",2026,8.79272665468089
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","crustaceans","inland-crustaceans",2027,8.96925478076443
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","crustaceans","inland-crustaceans",2028,9.14932699283204
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","crustaceans","inland-crustaceans",2029,9.33301444410864
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","crustaceans","inland-crustaceans",2030,9.52038971633458
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","finfish","inland-finfish",2018,10.1788568440118
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","finfish","inland-finfish",2019,10.3609126650886
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","finfish","inland-finfish",2020,10.5462246791246
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","finfish","inland-finfish",2021,10.7348511253594
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","finfish","inland-finfish",2022,10.9268512846813
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","finfish","inland-finfish",2023,11.1222854982577
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","finfish","inland-finfish",2024,11.3212151864994
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","finfish","inland-finfish",2025,11.523702868363
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","finfish","inland-finfish",2026,11.7298121809996
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","finfish","inland-finfish",2027,11.9396078997541
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","finfish","inland-finfish",2028,12.1531559585229
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","finfish","inland-finfish",2029,12.3705234704754
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","inland","finfish","inland-finfish",2030,12.5917787491458
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","marine","bivalves","marine-bivalves",2018,6.3
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","marine","bivalves","marine-bivalves",2019,6.37510309388351
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","marine","bivalves","marine-bivalves",2020,6.45110150121319
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","marine","bivalves","marine-bivalves",2021,6.52800589513346
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","marine","bivalves","marine-bivalves",2022,6.60582707602462
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","marine","bivalves","marine-bivalves",2023,6.68457597301968
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","marine","bivalves","marine-bivalves",2024,6.76426364553923
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","marine","bivalves","marine-bivalves",2025,6.84490128484459
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","marine","bivalves","marine-bivalves",2026,6.92650021560952
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","marine","bivalves","marine-bivalves",2027,7.00907189751064
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","marine","bivalves","marine-bivalves",2028,7.09262792683684
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","marine","bivalves","marine-bivalves",2029,7.17718003811779
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","marine","bivalves","marine-bivalves",2030,7.26274010577202
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","marine","crustaceans","marine-crustaceans",2018,11
"AFS","Other Subsaharan Africa","REU","Réunion","coastal","marine","crustaceans","marine-crustaceans",2019,11.2767013960887
